RecordType	SystemIdentity	FileNum	SwitchNum	CallingNum	CallingIMSI	CalledNum	CalledIMSI	DateS	TimeS	TimeType	CallPeriod	CallingCellID	CalledCellID	ServiceType	Transfer	IncomingTrunk	OutgoingTrunk	MSRN	CalledNum2	FCIFlag	callrecTime	EventProcessedUtcTime	PartitionId	EventEnqueuedUtcTime
MO	d0	807	UK	456711902	466922202679249	123412163	466922201102759	20220412		2	0			S	1		609	886932429827			2022-04-12T03:43:14Z	2022-04-12T03:43:14.4511913Z	1	2022-04-12T03:43:14.2390000Z
MO	d0	809	US	234598925	262021390056324	234563271	466923100807296	20220412		2	0			S	0		609	886932429242			2022-04-12T03:43:14Z	2022-04-12T03:43:14.4511913Z	1	2022-04-12T03:43:14.3950000Z
MO	d0	816	China	234541828	466920401237309	456768998	466920403025604	20220412		3	0			b	1		419	886932423548			2022-04-12T03:43:15Z	2022-04-12T03:43:15.2182965Z	1	2022-04-12T03:43:15.0980000Z
MO	d0	143	US	345658369	466921602131264	123473186	466923100807296	20220412		1	519			b	1		442	886932428687			2022-04-12T03:59:08Z	2022-04-12T03:43:15.5464687Z	1	2022-04-12T03:43:15.3170000Z
MO	d0	820	China		466922202679249		466922202613463	F		3	0			S	0		400	886932428927			0001-01-01T00:00:00	2022-04-12T03:43:15.5464687Z	1	2022-04-12T03:43:15.4730000Z
MO	d0	822	China	456727016	466921402416657	345634381	466921602131264	20220412		3	0			S	0		425	1412983121877			2022-04-12T03:43:15Z	2022-04-12T03:43:15.9838851Z	1	2022-04-12T03:43:15.7860000Z
MO	d0	826	UK	345686573	466922200432822	456713911	466923200779222	20220412		1	423			S	1		409	886932429242			2022-04-12T03:43:16Z	2022-04-12T03:43:16.3120002Z	1	2022-04-12T03:43:16.0980000Z
MO	d0	829	US	012310213	466922200432822	234501305	466920401237309	20220412		1	561			a	1		614	1412930064972			2022-04-12T03:43:16Z	2022-04-12T03:43:16.5307096Z	1	2022-04-12T03:43:16.4930000Z
MO	d0	830	US	012341262	466923101048691	789068636	466921302209862	20220412		1	554			a	1		425	1416955584542			2022-04-12T03:43:16Z	2022-04-12T03:43:16.8586613Z	1	2022-04-12T03:43:16.6650000Z
MO	d0	833	Germany		466923100098619		466921402237651	F		2	0			S	1		419	1412983121877			0001-01-01T00:00:00	2022-04-12T03:43:17.0774403Z	1	2022-04-12T03:43:16.9930000Z
MO	d0	838	Australia	678904022	466922200432822	345664814	466921402416657	20220412		0	566			a	0		418	886932428112			2022-04-12T03:43:17Z	2022-04-12T03:43:17.7312192Z	1	2022-04-12T03:43:17.5240000Z
MO	d0	839	China	012319236	466922200432822	234541970	466922002560205	20220412		1	314			b	1		422	886932428258			2022-04-12T03:43:17Z	2022-04-12T03:43:17.7312192Z	1	2022-04-12T03:43:17.6810000Z
MO	d0	840	Germany	012337209	466922200432822	123420418	466921302209862	20220412		1	0			b	1		411	1416960750071			2022-04-12T03:43:17Z	2022-04-12T03:43:18.0609290Z	1	2022-04-12T03:43:17.8370000Z
MO	d0	843	Germany	345646870	262021390056324	789074007	466921602343040	20220412		1	0			b	1		442	886932429155			2022-04-12T03:43:18Z	2022-04-12T03:43:18.3928424Z	1	2022-04-12T03:43:18.1650000Z
MO	d0	150	UK	678930320	466923101048691	456778402	466921302209862	20220412		0	523			V	1		F				2022-04-12T03:47:08Z	2022-04-12T03:43:18.6116926Z	1	2022-04-12T03:43:18.5240000Z
MO	d0	848	Germany	012395423	466920401237309	678946058	466923100098619	20220412		0	0			V	0		419				2022-04-12T03:43:18Z	2022-04-12T03:43:18.7209793Z	1	2022-04-12T03:43:18.6960000Z
MO	d0	850	Germany	345645229	466922000696024	456721714	466920403025604	20220412		1	0			V	1		609	886932428242			2022-04-12T03:43:18Z	2022-04-12T03:43:18.9397646Z	1	2022-04-12T03:43:18.8530000Z
MO	d0	854	Australia	012309223	466921402237651	567850493	466922702346260	20220412		0	0			S	0		443	1415982715962			2022-04-12T03:43:19Z	2022-04-12T03:43:19.3772345Z	1	2022-04-12T03:43:19.1650000Z
MO	d0	857	UK	345684743	262021390056324	678957213	466921302209862	20220412		2	0			a	0		421	886932429827			2022-04-12T03:43:19Z	2022-04-12T03:43:19.5960641Z	1	2022-04-12T03:43:19.4780000Z
MO	d0	859	Australia	123401904	262021390056324	345629165	466920401237309	20220412		2	0			S	0		F	886932429507			2022-04-12T03:43:19Z	2022-04-12T03:43:19.7053613Z	1	2022-04-12T03:43:19.6340000Z
MO	d0	861	UK	234555487	466921402416657	012305572	466922702346260	20220412		1	0			a	1		300	886932423548			2022-04-12T03:43:19Z	2022-04-12T03:43:20.0335824Z	1	2022-04-12T03:43:19.8060000Z
MO	d0	865	Germany	345605390	466922702341485	789098260	466923200348594	20220412		1	0			V	1		402	886932428112			2022-04-12T03:43:20Z	2022-04-12T03:43:20.1445396Z	1	2022-04-12T03:43:20.1180000Z
MO	d0	152	US	123420935	466922200432822	234530683	466923300236137	20220412		2	444			b	1		300	886932429507			2022-04-12T03:50:09Z	2022-04-12T03:43:20.4747868Z	1	2022-04-12T03:43:20.4310000Z
MO	d0	869	UK	012363973	262021390056324	234511055	466922702346260	20220412		2	0			S	1		424	886932428306			2022-04-12T03:43:20Z	2022-04-12T03:43:20.6936228Z	1	2022-04-12T03:43:20.5870000Z
MO	d0	872	Germany	234525397	262021390056324	123485392	466923000464324	20220412		2	0			S	1		405	1412930064972			2022-04-12T03:43:20Z	2022-04-12T03:43:20.9436832Z	1	2022-04-12T03:43:20.9160000Z
MO	d0	874	Australia	012337051	466922201102759	234531494	466923300236137	20220412		1	0			b	0		405	886932429155			2022-04-12T03:43:21Z	2022-04-12T03:43:21.1623017Z	1	2022-04-12T03:43:21.0720000Z
MO	d0	880	Germany	789077244	466920401237309	567807244	466922202546859	20220412		0	0			b	1		418	886932429827			2022-04-12T03:43:21Z	2022-04-12T03:43:21.7049155Z	1	2022-04-12T03:43:21.6500000Z
MO	d0	882	China	678983716	262021390056324	567812340	466922202679249	20220412		1	0			a	1		405	1415980332015			2022-04-12T03:43:21Z	2022-04-12T03:43:21.9236696Z	1	2022-04-12T03:43:21.8060000Z
MO	d0	888	UK	123438447	466921402237651	456756188	466923300236137	20220412		1	0			a	1		400	1418986850453			2022-04-12T03:43:22Z	2022-04-12T03:43:22.3810161Z	1	2022-04-12T03:43:22.2590000Z
MO	d0	156	China	012368306	466922702341485	123427755	466922202679249	20220412		0	631			b	1		621	886932428258			2022-04-12T03:56:09Z	2022-04-12T03:43:22.3810161Z	1	2022-04-12T03:43:22.3220000Z
MO	d0	890	Australia	234551499	466921402237651	345660496	466920401237309	20220412		1	0			b	0		409	886932429242			2022-04-12T03:43:22Z	2022-04-12T03:43:22.7092346Z	1	2022-04-12T03:43:22.4780000Z
MO	d0	893	US	234553133	466923101048691	123419689	466923200779222	20220412		1	0			V	1		300	886932429626			2022-04-12T03:43:22Z	2022-04-12T03:43:22.8347278Z	1	2022-04-12T03:43:22.7910000Z
MO	d0	895	Germany	456720849	466922702341485	345629282	466922202613463	20220412		1	0			V	1		405	886932429827			2022-04-12T03:43:22Z	2022-04-12T03:43:23.0685189Z	1	2022-04-12T03:43:22.9470000Z
MO	d0	901	China	456754939	262021390056324	234583928	466922201102759	20220412		3	0			V	1		424	886932428876			2022-04-12T03:43:23Z	2022-04-12T03:43:23.7248654Z	1	2022-04-12T03:43:23.4860000Z
MO	d0	904	UK	456789494	466922000696024	678969674	466920400352400	20220412		2	0			b	0		419	1415980332015			2022-04-12T03:43:23Z	2022-04-12T03:43:23.9592426Z	1	2022-04-12T03:43:23.8610000Z
MO	d0	906	US	789025134	466920401237309	678996921	466923200408045	20220412		2	27			V	0		623	1416960750071			2022-04-12T03:43:24Z	2022-04-12T03:43:24.0685366Z	1	2022-04-12T03:43:24.0170000Z
MO	d0	164	Germany	345673359	466922202679249	345657805	466922201102759	20220412		1	276			a	1		418	886932428876			2022-04-12T04:10:10Z	2022-04-12T03:43:24.4137797Z	1	2022-04-12T03:43:24.3920000Z
MO	d0	913	China	678977817	466922702341485	456761988	466923200408045	20220412		0	608			S	0		402	886932429626			2022-04-12T03:43:24Z	2022-04-12T03:43:24.7574802Z	1	2022-04-12T03:43:24.7050000Z
MO	d0	914	UK	123408149	466921602131264	012323882	466923100098619	20220412		2	0			a	0		423	14290800033338			2022-04-12T03:43:24Z	2022-04-12T03:43:25.0856365Z	1	2022-04-12T03:43:24.8610000Z
MO	d0	167	US	567803469	466922000696024	123465642	466921402237651	20220412		1	868			b	0		405	886932428687			2022-04-12T04:01:10Z	2022-04-12T03:43:25.1964442Z	1	2022-04-12T03:43:25.0640000Z
MO	d0	926	Germany		466923101048691		466923000886460	F		2	0			b	1		418	886937415371			0001-01-01T00:00:00	2022-04-12T03:43:26.2902567Z	1	2022-04-12T03:43:26.0640000Z
MO	d0	929	Australia	123478338	466922000696024	012325154	466922200432822	20220412		3	0			b	0		F	886932429825			2022-04-12T03:43:26Z	2022-04-12T03:43:26.4166083Z	1	2022-04-12T03:43:26.3920000Z
MO	d0	931	US	345651478	466920401237309	123432203	466923200348594	20220412		2	0			b	0		300	886932429021			2022-04-12T03:43:26Z	2022-04-12T03:43:26.6325182Z	1	2022-04-12T03:43:26.5490000Z
MO	d0	935	Germany	567872469	466921602131264	678929645	466923200408045	20220412		3	0			a	1		609	886932423548			2022-04-12T03:43:26Z	2022-04-12T03:43:27.0700372Z	1	2022-04-12T03:43:26.8670000Z
MO	d0	937	US	567872525	466923100098619	345611823	466923000464324	20220412		3	0			S	1		405	886932428134			2022-04-12T03:43:27Z	2022-04-12T03:43:27.0700372Z	1	2022-04-12T03:43:27.0080000Z
MO	d0	939	China	012388329	466922201102759	789044235	466922202546859	20220412		2	0			V	0		424	886932428134			2022-04-12T03:43:27Z	2022-04-12T03:43:27.3973546Z	1	2022-04-12T03:43:27.2270000Z
MO	d0	941	US		466922000696024		466923300236137	F		1	0			a	0		419	886932429155			0001-01-01T00:00:00	2022-04-12T03:43:27.5067366Z	1	2022-04-12T03:43:27.3830000Z
MO	d0	944	Germany	012324646	466921402237651	234595105	466922202679249	20220412		1	0			b	0		409	886937415371			2022-04-12T03:43:27Z	2022-04-12T03:43:27.7254076Z	1	2022-04-12T03:43:27.6960000Z
MO	d0	958	UK	789075893	466921402416657	567832100	466922202613463	20220412		2	0			S	1		300	1416955584542			2022-04-12T03:43:29Z	2022-04-12T03:43:29.2895750Z	1	2022-04-12T03:43:29.2200000Z
MO	d0	964	UK	789088101	466922202679249	012342761	466920403025604	20220412		2	0			S	0		F	886932429507			2022-04-12T03:43:29Z	2022-04-12T03:43:29.9457428Z	1	2022-04-12T03:43:29.7360000Z
MO	d0	970	Germany	012341694	466922200432822	012323277	466920400352400	20220412		2	0			S	0		F	886932428306			2022-04-12T03:43:30Z	2022-04-12T03:43:30.2909788Z	1	2022-04-12T03:43:30.2210000Z
MO	d0	975	Australia	678915218	262021390056324	678972403	466923200348594	20220412		2	0			b	1		402	886932429507			2022-04-12T03:43:30Z	2022-04-12T03:43:30.9488121Z	1	2022-04-12T03:43:30.7830000Z
MO	d0	977	Germany	789094020	466922000696024	789005299	466920401237309	20220412		2	0			a	0		402	886932428927			2022-04-12T03:43:30Z	2022-04-12T03:43:31.0581363Z	1	2022-04-12T03:43:30.9390000Z
MO	d0	177	UK	345623850	466922201102759	345656594	466923100098619	20220412		2	504			S	1		443	14290800033338			2022-04-12T03:42:11Z	2022-04-12T03:43:31.2768685Z	1	2022-04-12T03:43:31.1580000Z
MO	d0	981	Germany	678970130	466922200432822	456784179	466922202613463	20220412		1	214			a	0		419				2022-04-12T03:43:31Z	2022-04-12T03:43:31.3862738Z	1	2022-04-12T03:43:31.3140000Z
MO	d0	982	Australia	234502981	466923101048691	123421464	466920403025604	20220412		2	0			S	1		421	886932428112			2022-04-12T03:43:31Z	2022-04-12T03:43:31.7207377Z	1	2022-04-12T03:43:31.4710000Z
MO	d0	988	Australia	678927902	466920401237309	345600098	466923100098619	20220412		0	0			S	0		421	886932429021			2022-04-12T03:43:31Z	2022-04-12T03:43:32.0645739Z	1	2022-04-12T03:43:32.0040000Z
MO	d0	991	US	567814988	466922200432822	567852136	466921602343040	20220412		0	35			b	1		300	886932428134			2022-04-12T03:43:32Z	2022-04-12T03:43:32.3921134Z	1	2022-04-12T03:43:32.3170000Z
MO	d0	994	Germany	789003058	466921602131264	345616875	466921402237651	20220412		0	209			a	0		418	886932428258			2022-04-12T03:43:32Z	2022-04-12T03:43:32.7358350Z	1	2022-04-12T03:43:32.6450000Z
MO	d0	182	China	012374234	262021390056324	678949722	466920401237309	20220412		1	930			a	1		409	886932429242			2022-04-12T04:10:12Z	2022-04-12T03:43:32.7358350Z	1	2022-04-12T03:43:32.6920000Z
MO	d0	184	US	678937942	466922200432822	456792072	466921602343040	20220412		2	406			V	1		F	14290800033338			2022-04-12T03:55:12Z	2022-04-12T03:43:33.3920853Z	1	2022-04-12T03:43:33.3640000Z
MO	d0	191	China	789073388	466921602131264	012377129	466921302209862	20220412		2	689			S	0		F	886932428927			2022-04-12T04:02:12Z	2022-04-12T03:43:33.7202156Z	1	2022-04-12T03:43:33.5040000Z
MO	d0	193	UK	456749465	262021390056324	234578098	466922201102759	20220412		1	431			b	1		423	1418986850453			2022-04-12T03:46:13Z	2022-04-12T03:43:33.7202156Z	1	2022-04-12T03:43:33.5510000Z
MO	d0	197	Germany	789049972	466922702341485	234581614	466923100807296	20220412		1	722			V	0		421	886932429825			2022-04-12T03:43:13Z	2022-04-12T03:43:33.7202156Z	1	2022-04-12T03:43:33.6610000Z
MO	d0	204	Germany	456759487	466921602131264	012377799	466922202546859	20220412		2	227			S	1		621	886932429507			2022-04-12T03:50:14Z	2022-04-12T03:43:33.9390024Z	1	2022-04-12T03:43:33.8170000Z
MO	d0	208	Australia	456755266	466920401237309	789082075	466923000886460	20220412		3	256			a	1		425	886932429979			2022-04-12T04:01:14Z	2022-04-12T03:43:34.0484357Z	1	2022-04-12T03:43:33.9260000Z
MO	d0	210	China	789022957	466921402237651	234511992	466922002560205	20220412		1	466			a	1		411	886932428687			2022-04-12T03:48:14Z	2022-04-12T03:43:34.0484357Z	1	2022-04-12T03:43:33.9730000Z
MO	d0	220	Australia	567888595	466923101048691	567876891	466921200135361	20220412		0	32			b	0		405	886932428112			2022-04-12T03:51:15Z	2022-04-12T03:43:34.2671013Z	1	2022-04-12T03:43:34.2390000Z
MO	d0	225	US	345603773	466922200432822	012371694	466920403025604	20220412		1	291			V	0		F	886937415371			2022-04-12T03:49:15Z	2022-04-12T03:43:34.3778906Z	1	2022-04-12T03:43:34.3480000Z
MO	d0	231	Germany	678920959	466920401237309	678925081	466923200408045	20220412		3	520			a	1		419	1415982715962			2022-04-12T03:52:16Z	2022-04-12T03:43:34.4872673Z	1	2022-04-12T03:43:34.4570000Z
MO	d0	234	China	345676165	466922201102759	345664123	466922202546859	20220412		3	969			S	0		426	1416955584542			2022-04-12T03:59:16Z	2022-04-12T03:43:34.5967265Z	1	2022-04-12T03:43:34.5040000Z
MO	d0	241	Germany	789072814	466923101048691	456728725	466921402416657	20220412		3	452			a	0		443	1412983121877			2022-04-12T03:50:17Z	2022-04-12T03:43:34.8154041Z	1	2022-04-12T03:43:34.6450000Z
MO	d0	243	China	456759842	466921402237651	789018905	466922702341485	20220412		2	942			S	0		411	886932428258			2022-04-12T04:00:17Z	2022-04-12T03:43:34.8154041Z	1	2022-04-12T03:43:34.7540000Z
MO	d0	257	US	012341348	466921402237651	567899064	466922202679249	20220412		1	432			V	0		424	886932428242			2022-04-12T03:49:19Z	2022-04-12T03:43:35.1605864Z	1	2022-04-12T03:43:35.0820000Z
MO	d0	265	China	567844458	466920401237309	234585133	466922202679249	20220412		1	238			S	0		402	886932429979			2022-04-12T04:07:20Z	2022-04-12T03:43:35.2698885Z	1	2022-04-12T03:43:35.1920000Z
MO	d0	267	UK	567829177	466923101048691	123439064	466923200408045	20220412		2	742			S	1		614	886932428258			2022-04-12T04:07:20Z	2022-04-12T03:43:35.2698885Z	1	2022-04-12T03:43:35.2390000Z
MO	d0	269	China	012374459	466922201102759	567821229	466921200135361	20220412		2	955			S	1		442	1416916990491			2022-04-12T03:52:20Z	2022-04-12T03:43:35.3792741Z	1	2022-04-12T03:43:35.2860000Z
MO	d0	275	Germany	678901661	466921402416657	678937136	466921402237651	20220412		1	216			a	1		420	886932429021			2022-04-12T03:44:21Z	2022-04-12T03:43:35.4886359Z	1	2022-04-12T03:43:35.4420000Z
MO	d0	284	Australia	012378688	466922200432822	567841805	466921602131264	20220412		0	759			V	0		419	1416955584542			2022-04-12T03:47:22Z	2022-04-12T03:43:35.7230703Z	1	2022-04-12T03:43:35.5990000Z
MO	d0	286	UK	567806518	466921402237651	234590834	466921602343040	20220412		0	212			S	0		442				2022-04-12T04:02:22Z	2022-04-12T03:43:35.7230703Z	1	2022-04-12T03:43:35.6610000Z
MO	d0	289	Australia	789093709	466923100098619	012369623	466922000696024	20220412		2	888			V	1		400	886932428242			2022-04-12T04:10:22Z	2022-04-12T03:43:35.8481077Z	1	2022-04-12T03:43:35.7130000Z
MO	d0	298	UK	456797814	466922200432822	012399190	466920400352400	20220412		0	785			a	1		614	886932429979			2022-04-12T03:44:23Z	2022-04-12T03:43:35.9574010Z	1	2022-04-12T03:43:35.9310000Z
MO	d0	304	US	456752090	466922200432822	012341702	466921302209862	20220412		1	997			V	1		400	886932428258			2022-04-12T04:11:23Z	2022-04-12T03:43:36.1761537Z	1	2022-04-12T03:43:36.0910000Z
MO	d0	311	Germany	234519499	466921402237651	012309528	466923000886460	20220412		2	112			S	0		405	886932423548			2022-04-12T04:04:24Z	2022-04-12T03:43:36.2855406Z	1	2022-04-12T03:43:36.1850000Z
MO	d0	315	UK	345680861	466923100098619	456726721	466923300236137	20220412		0	178			V	0		418				2022-04-12T03:56:25Z	2022-04-12T03:43:36.3963320Z	1	2022-04-12T03:43:36.2950000Z
MO	d0	322	UK	789037304	466920401237309	234582180	466922702341485	20220412		0	291			a	0		421				2022-04-12T03:45:25Z	2022-04-12T03:43:36.5084972Z	1	2022-04-12T03:43:36.4670000Z
MO	d0	330	UK	789036082	466920401237309	456736583	466923300236137	20220412		2	291			S	1		423	886932428112			2022-04-12T03:57:26Z	2022-04-12T03:43:36.7539952Z	1	2022-04-12T03:43:36.6380000Z
MO	d0	337	Germany	789056563	466920401237309	789036920	466922200432822	20220412		1	180			S	1		420	1416955584542			2022-04-12T04:02:27Z	2022-04-12T03:43:36.8634075Z	1	2022-04-12T03:43:36.8000000Z
MO	d0	343	Germany	012352741	466921402237651	789052007	466923100098619	20220412		3	189			S	1		418	1415980332015			2022-04-12T04:06:28Z	2022-04-12T03:43:36.9727590Z	1	2022-04-12T03:43:36.8470000Z
MO	d0	353	China	123426695	466920401237309	123400528	466923200348594	20220412		1	372			a	0		424	886932428112			2022-04-12T04:06:29Z	2022-04-12T03:43:37.1915925Z	1	2022-04-12T03:43:37.0660000Z
MO	d0	360	US	345644083	466921602131264	123450203	466923300507919	20220412		2	648			V	1		405	1416916990491			2022-04-12T03:58:29Z	2022-04-12T03:43:37.2988976Z	1	2022-04-12T03:43:37.2380000Z
MO	d0	362	UK	012300522	466923101048691	789078525	466922202546859	20220412		3	471			a	0		F	1412930064972			2022-04-12T03:49:30Z	2022-04-12T03:43:37.4082595Z	1	2022-04-12T03:43:37.2850000Z
MO	d0	365	Germany	789013961	466922000696024	012356418	466922202546859	20220412		1	804			b	0		614	886932429825			2022-04-12T03:56:30Z	2022-04-12T03:43:37.4082595Z	1	2022-04-12T03:43:37.3320000Z
MO	d0	369	China	456769135	262021390056324	456708157	262021390056324	20220412		3	764			a	1		400	886932428112			2022-04-12T03:42:30Z	2022-04-12T03:43:37.5176420Z	1	2022-04-12T03:43:37.4410000Z
MO	d0	371	China	123437111	466921602131264	123493541	466922702341485	20220412		0	791			V	1		623	1412983121877			2022-04-12T03:57:30Z	2022-04-12T03:43:37.6270399Z	1	2022-04-12T03:43:37.4880000Z
MO	d0	374	Australia	234528909	466922000696024	567831352	466923300236137	20220412		0	985			S	1		421	886937415371			2022-04-12T04:00:31Z	2022-04-12T03:43:37.6270399Z	1	2022-04-12T03:43:37.5500000Z
MO	d0	379	Germany	789073749	466922201102759	123492699	466922202679249	20220412		0	911			b	1		419	14290800033338			2022-04-12T03:49:31Z	2022-04-12T03:43:37.7364029Z	1	2022-04-12T03:43:37.6600000Z
MO	d0	387	UK	123404251	466921602131264	567828442	466922202546859	20220412		2	819			a	1		420	886932428242			2022-04-12T03:51:32Z	2022-04-12T03:43:37.9552737Z	1	2022-04-12T03:43:37.8630000Z
MO	d0	392	US	567863693	466921402237651	567809142	466923100098619	20220412		3	928			b	0		400	886932429825			2022-04-12T03:46:32Z	2022-04-12T03:43:38.0645266Z	1	2022-04-12T03:43:37.9720000Z
MO	d0	394	China	456737479	466923100098619	678966569	466921200135361	20220412		0	180			b	1		609	1416916990491			2022-04-12T03:53:33Z	2022-04-12T03:43:38.0645266Z	1	2022-04-12T03:43:38.0190000Z
MO	d0	398	UK	012348996	466921402237651	123427365	466922201102759	20220412		0	232			b	1		409	886932428112			2022-04-12T03:42:33Z	2022-04-12T03:43:38.1739069Z	1	2022-04-12T03:43:38.1280000Z
MO	d0	400	Germany	345683730	466921402416657	567800449	466923101048691	20220412		3	35			b	0		426	1412983121877			2022-04-12T04:04:33Z	2022-04-12T03:43:38.2832919Z	1	2022-04-12T03:43:38.1910000Z
MO	d0	411	China	345614535	466923100098619	234503554	466921602343040	20220412		2	240			V	0		409				2022-04-12T03:50:34Z	2022-04-12T03:43:38.5191241Z	1	2022-04-12T03:43:38.3780000Z
MO	d0	417	US	234547255	466922702341485	678992606	466921200135361	20220412		0	118			a	1		422	886932428927			2022-04-12T03:49:35Z	2022-04-12T03:43:38.5191241Z	1	2022-04-12T03:43:38.4880000Z
MO	d0	428	US	567868995	466922201102759	012313794	466920403025604	20220412		1	134			S	1		409	886932429155			2022-04-12T04:09:36Z	2022-04-12T03:43:38.7379625Z	1	2022-04-12T03:43:38.7070000Z
MO	d0	433	Australia	567822166	466922202679249	678946002	466922200432822	20220412		2	646			V	1		F				2022-04-12T03:56:37Z	2022-04-12T03:43:38.8472559Z	1	2022-04-12T03:43:38.8000000Z
MO	d0	437	Australia	678944172	466921402237651	234517041	466922002560205	20220412		3	118			V	1		609	14290800303585			2022-04-12T04:05:37Z	2022-04-12T03:43:38.9566832Z	1	2022-04-12T03:43:38.8940000Z
MO	d0	447	Germany	789059345	466922702341485	678907986	466922202546859	20220412		1	615			V	0		424	886932429242			2022-04-12T03:43:38Z	2022-04-12T03:43:39.1753931Z	1	2022-04-12T03:43:39.1070000Z
MO	d0	450	Germany	123492170	466922202679249	012392919	466920403025604	20220412		1	559			a	1		409	886932429979			2022-04-12T04:06:39Z	2022-04-12T03:43:39.2848496Z	1	2022-04-12T03:43:39.1540000Z
MO	d0	452	China	123432962	466920401237309	789074017	466923101048691	20220412		2	935			S	1		402	1415982715962			2022-04-12T03:50:39Z	2022-04-12T03:43:39.2848496Z	1	2022-04-12T03:43:39.2160000Z
MO	d0	455	UK	789078204	466923100098619	456797053	466923300507919	20220412		2	553			S	1		423	1412983121877			2022-04-12T03:54:39Z	2022-04-12T03:43:39.3942294Z	1	2022-04-12T03:43:39.2630000Z
MO	d0	457	China	567852266	262021390056324	567804874	466921200135361	20220412		1	920			b	0		300	886932428927			2022-04-12T04:02:39Z	2022-04-12T03:43:39.3942294Z	1	2022-04-12T03:43:39.3250000Z
MO	d0	459	China	234573428	262021390056324	123430917	466920401237309	20220412		3	339			S	0		623	1412983121877			2022-04-12T04:10:39Z	2022-04-12T03:43:39.5035125Z	1	2022-04-12T03:43:39.3720000Z
MO	d0	465	UK	012344298	466921602131264	456766416	466923100807296	20220412		1	409			S	0		621	1418986850453			2022-04-12T03:44:40Z	2022-04-12T03:43:39.6128981Z	1	2022-04-12T03:43:39.4820000Z
MO	d0	469	US	012365542	466922200432822	345649150	262021390056324	20220412		3	109			V	0		423	1416960750071			2022-04-12T03:55:40Z	2022-04-12T03:43:39.7222744Z	1	2022-04-12T03:43:39.5910000Z
MO	d0	471	UK	567826265	466922202679249	567864015	466922202679249	20220412		3	45			S	0		300	886932429827			2022-04-12T03:52:40Z	2022-04-12T03:43:39.7222744Z	1	2022-04-12T03:43:39.6380000Z
MO	d0	482	UK	012347230	466922202679249	456715349	466921402416657	20220412		3	685			V	0		F	886932429827			2022-04-12T04:03:42Z	2022-04-12T03:43:39.9410108Z	1	2022-04-12T03:43:39.8570000Z
MO	d0	484	UK	456725580	466922000696024	345636109	466921302209862	20220412		2	91			a	0		405	886932428688			2022-04-12T03:51:42Z	2022-04-12T03:43:39.9410108Z	1	2022-04-12T03:43:39.9040000Z
MO	d0	488	Australia	567892377	466922000696024	789007387	262021390056324	20220412		2	706			V	0		419	14290800303585			2022-04-12T03:49:42Z	2022-04-12T03:43:40.0503960Z	1	2022-04-12T03:43:39.9970000Z
MO	d0	490	UK	789089229	466921402416657	234500582	466920401237309	20220412		1	22			a	0		623	1418986850453			2022-04-12T03:46:42Z	2022-04-12T03:43:40.1769336Z	1	2022-04-12T03:43:40.0600000Z
MO	d0	497	US	345644007	466922000696024	789096318	466921602343040	20220412		2	511			a	0		418	1415980332015			2022-04-12T03:42:43Z	2022-04-12T03:43:40.2863130Z	1	2022-04-12T03:43:40.2160000Z
MO	d0	502	China	789064270	466921602131264	345659359	466923101048691	20220412		1	377			b	0		442	886932429979			2022-04-12T03:47:43Z	2022-04-12T03:43:40.3970111Z	1	2022-04-12T03:43:40.3410000Z
MO	d0	509	US	012351533	466923100098619	456765311	466921200135361	20220412		2	105			a	0		421	886932428134			2022-04-12T03:52:44Z	2022-04-12T03:43:40.6157629Z	1	2022-04-12T03:43:40.4970000Z
MO	d0	514	Australia	567855032	466923101048691	012361272	466923000464324	20220412		2	733			V	1		424	1415982715962			2022-04-12T03:55:45Z	2022-04-12T03:43:40.7251487Z	1	2022-04-12T03:43:40.6070000Z
MO	d0	523	Germany	678902053	466922000696024	789045030	466923200348594	20220412		1	520			b	0		424	886932428876			2022-04-12T04:01:46Z	2022-04-12T03:43:40.8348705Z	1	2022-04-12T03:43:40.7000000Z
MO	d0	528	UK	123418503	466921602131264	789014269	466922702341485	20220412		3	219			a	0		442	886932428876			2022-04-12T04:05:46Z	2022-04-12T03:43:40.8348705Z	1	2022-04-12T03:43:40.8100000Z
MO	d0	531	UK	123476823	466923100098619	567891950	466922702346260	20220412		2	966			V	0		405	1417955696232			2022-04-12T03:51:47Z	2022-04-12T03:43:40.9439082Z	1	2022-04-12T03:43:40.8570000Z
MO	d0	533	China	789048173	466922702341485	123437902	466923000464324	20220412		0	764			b	0		418	886932428258			2022-04-12T03:46:47Z	2022-04-12T03:43:40.9439082Z	1	2022-04-12T03:43:40.9190000Z
MO	d0	537	Germany	012352989	466922201102759	456716833	466923100807296	20220412		2	727			S	1		609	886932429155			2022-04-12T03:45:47Z	2022-04-12T03:43:41.0532742Z	1	2022-04-12T03:43:40.9660000Z
MO	d0	550	UK	789098418	466922702341485	234536002	466921302209862	20220412		2	595			b	1		402	886932428134			2022-04-12T04:05:48Z	2022-04-12T03:43:41.3814466Z	1	2022-04-12T03:43:41.2630000Z
MO	d0	555	China	567881665	466922201102759	345633658	466921602131264	20220412		1	136			S	0		F	1412983121877			2022-04-12T04:06:49Z	2022-04-12T03:43:41.4908661Z	1	2022-04-12T03:43:41.4500000Z
MO	d0	560	Australia	456712193	466922000696024	567885056	466920401237309	20220412		3	38			a	1		402	886932429827			2022-04-12T04:07:49Z	2022-04-12T03:43:41.6114534Z	1	2022-04-12T03:43:41.5600000Z
